"ad_type","ts","t","clicks","imps","rpc","rpi","total_rev"
"dog_food",2019-05-05 06:00:00,311,0,12850,NA,NA,NA
"dog_food",2019-05-05 07:00:00,312,1908,184220,0.0894624293897164,0.000926555205732277,170.69
"dog_food",2019-05-05 08:00:00,313,0,20340,NA,NA,NA
"dog_food",2019-05-05 09:00:00,314,0,0,NA,NA,NA
"dog_food",2019-05-05 10:00:00,315,0,9660,NA,NA,NA
"dog_food",2019-05-05 11:00:00,316,258,127310,0.00761543944473066,1.5395491320399e-05,1.96
"dog_food",2019-05-05 12:00:00,317,2015,27420,0.112431594780371,0.00826221735959154,226.55
"dog_food",2019-05-05 13:00:00,318,8064,67240,0.127074473972516,0.0152398869720405,1024.73
"dog_food",2019-05-05 14:00:00,319,7468,148930,0.112080453398023,0.00562022426643389,837.02
"dog_food",2019-05-05 15:00:00,320,11086,47890,0.202573108515563,0.046893505951138,2245.73
"dog_food",2019-05-05 16:00:00,321,13575,0,0.18018206902685,NA,2445.97
"dog_food",2019-05-05 17:00:00,322,13444,189950,0.223505960219668,0.0158189523558831,3004.81
"dog_food",2019-05-05 18:00:00,323,15470,185750,0.346409093193211,0.028850336473755,5358.95
"dog_food",2019-05-05 19:00:00,324,16804,243420,0.127286194132266,0.00878695259222743,2138.92
"dog_food",2019-05-05 20:00:00,325,17898,181610,0.168074888734472,0.0165640658554044,3008.2
"dog_food",2019-05-05 21:00:00,326,16440,177130,0.216971316487381,0.0201378083893186,3567.01
"dog_food",2019-05-05 22:00:00,327,15612,90990,0.325846222579303,0.0559084514781844,5087.11
"dog_food",2019-05-05 23:00:00,328,17145,243620,0.212504835370458,0.0149552581889828,3643.4
"dog_food",2019-05-06 00:00:00,329,13018,277400,0.190343143406107,0.00893255227108868,2477.89
"dog_food",2019-05-06 01:00:00,330,7590,181120,0.14119789579911,0.00591701634275618,1071.69
"dog_food",2019-05-06 02:00:00,331,7077,205890,0.0682359444284111,0.00234547573947253,482.91
"dog_food",2019-05-06 03:00:00,332,5681,25030,0.139483290317787,0.031658010387535,792.4
"dog_food",2019-05-06 04:00:00,333,509,97250,0.115067529593799,0.000602262210796915,58.57
"dog_food",2019-05-06 05:00:00,334,655,263060,0.073035300577006,0.000181859651790466,47.84
"dog_food",2019-05-06 06:00:00,335,2744,128800,0,0,0
"dog_food",2019-05-06 07:00:00,336,0,88540,NA,NA,NA
"dog_food",2019-05-06 08:00:00,337,0,21180,NA,NA,NA
"dog_food",2019-05-06 09:00:00,338,2147,200020,0.151558448925749,0.00162683731626837,325.4
"dog_food",2019-05-06 10:00:00,339,964,0,0.032150702174197,NA,30.99
"dog_food",2019-05-06 11:00:00,340,571,182570,0.181518567607985,0.000567727447006628,103.65
"dog_food",2019-05-06 12:00:00,341,5051,27950,0.126415880299563,0.0228454382826476,638.53
"dog_food",2019-05-06 13:00:00,342,7342,58530,0.194647542084352,0.024416538527251,1429.1
"dog_food",2019-05-06 14:00:00,343,8998,62380,0.138690557311451,0.0200054504648926,1247.94
"dog_food",2019-05-06 15:00:00,344,12539,0,0.226291256928036,NA,2837.47
"dog_food",2019-05-06 16:00:00,345,13265,152720,0.209994182204599,0.0182397197485595,2785.57
"dog_food",2019-05-06 17:00:00,346,16908,90410,0.281391738099147,0.0526243778343104,4757.77
"dog_food",2019-05-06 18:00:00,347,17310,98060,0.237327235748916,0.0418940444625739,4108.13
"dog_food",2019-05-06 19:00:00,348,16502,100810,0.22727997897807,0.0372043448070628,3750.57
"dog_food",2019-05-06 20:00:00,349,14683,277990,0.276783565811361,0.0146192668801036,4064.01
"dog_food",2019-05-06 21:00:00,350,19742,0,0.239837344989765,NA,4734.87
"dog_food",2019-05-06 22:00:00,351,13733,129130,0.29534759843451,0.0314102842097111,4056.01
"dog_food",2019-05-06 23:00:00,352,16185,41430,0.281799219963813,0.110087376297369,4560.92
"dog_food",2019-05-07 00:00:00,353,9835,0,0.277950136831039,NA,2733.64
"dog_food",2019-05-07 01:00:00,354,8130,20770,0.170256114054981,0.0666432354357246,1384.18
"dog_food",2019-05-07 02:00:00,355,6616,183050,0.0835442920397509,0.00301955749795138,552.73
"dog_food",2019-05-07 03:00:00,356,5289,0,0.0432038369466079,NA,228.51
"dog_food",2019-05-07 04:00:00,357,1733,91630,0.0546991950799087,0.00103448652188148,94.79
"dog_food",2019-05-07 05:00:00,358,3352,125480,0.0363581235752629,0.000971230474976092,121.87
"dog_food",2019-05-07 06:00:00,359,0,0,NA,NA,NA
"dog_food",2019-05-07 07:00:00,360,0,224940,NA,NA,NA
"dog_food",2019-05-07 08:00:00,361,111,107570,0.0600836916243048,6.20061355396486e-05,6.67
"dog_food",2019-05-07 09:00:00,362,1428,0,0.0232254598424763,NA,33.17
"dog_food",2019-05-07 10:00:00,363,2341,0,0.0818301805096863,NA,191.56
"dog_food",2019-05-07 11:00:00,364,2299,0,0.182437492120095,NA,419.42
"dog_food",2019-05-07 12:00:00,365,1878,81980,0.110922596713066,0.00254098560624543,208.31
"dog_food",2019-05-07 13:00:00,366,3161,19840,0.0633274182274387,0.0100897177419355,200.18
"dog_food",2019-05-07 14:00:00,367,9995,182210,0.137471277579644,0.00754091432961967,1374.03
"dog_food",2019-05-07 15:00:00,368,9697,73280,0.111976914119482,0.0148176855895196,1085.84
"dog_food",2019-05-07 16:00:00,369,13719,140330,0.271663955609787,0.0265585405829117,3726.96
"dog_food",2019-05-07 17:00:00,370,15239,0,0.181649008718923,NA,2768.15
"dog_food",2019-05-07 18:00:00,371,13730,110040,0.230772146920967,0.0287940748818611,3168.5
"dog_food",2019-05-07 19:00:00,372,16386,240220,0.251181623669153,0.017133710765132,4115.86
"dog_food",2019-05-07 20:00:00,373,17783,156940,0.162093266377428,0.0183668918057856,2882.5
"dog_food",2019-05-07 21:00:00,374,15468,223920,0.234638162182437,0.0162083779921401,3629.38
"dog_food",2019-05-07 22:00:00,375,15955,171480,0.328178323290491,0.0305346979239561,5236.09
"dog_food",2019-05-07 23:00:00,376,16796,168000,0.216568557108543,0.0216517261904762,3637.49
"dog_food",2019-05-08 00:00:00,377,11862,112820,0.189135792093951,0.0198859244814749,2243.53
"dog_food",2019-05-08 01:00:00,378,9548,184070,0.204751637696864,0.0106207964361384,1954.97
"dog_food",2019-05-08 02:00:00,379,7479,64410,0.0641400549619631,0.00744760130414532,479.7
"dog_food",2019-05-08 03:00:00,380,5934,234820,0.108014174017535,0.00272958010390938,640.96
"dog_food",2019-05-08 04:00:00,381,4431,52650,0.0520255026903273,0.00437853751187085,230.53
"dog_food",2019-05-08 05:00:00,382,6032,0,0.113083020023624,NA,682.12
"dog_food",2019-05-08 06:00:00,383,1148,0,0.15946822061465,NA,183.07
"dog_food",2019-05-08 07:00:00,384,0,0,NA,NA,NA
"dog_food",2019-05-08 08:00:00,385,0,0,NA,NA,NA
"dog_food",2019-05-08 09:00:00,386,0,6880,NA,NA,NA
"dog_food",2019-05-08 10:00:00,387,1102,32850,0.0562702455357259,0.00188767123287671,62.01
"dog_food",2019-05-08 11:00:00,388,235,196620,0.0554829781589823,6.632082188994e-05,13.04
"dog_food",2019-05-08 12:00:00,389,2769,0,0.100827405410655,NA,279.19
"dog_food",2019-05-08 13:00:00,390,5587,124410,0.0555995313664594,0.00249682501406639,310.63
"dog_food",2019-05-08 14:00:00,391,5770,163950,0.121560795664734,0.00427819457151571,701.41
"dog_food",2019-05-08 15:00:00,392,11242,0,0.104220037277052,NA,1171.64
"dog_food",2019-05-08 16:00:00,393,13734,125970,0.185416581211968,0.0202152099706279,2546.51
"dog_food",2019-05-08 17:00:00,394,11849,104460,0.21270502285695,0.0241273214627609,2520.34
"dog_food",2019-05-08 18:00:00,395,15469,288120,0.234435380065189,0.0125866999861169,3626.48
"dog_food",2019-05-08 19:00:00,396,18143,20740,0.218177385297923,0.190857762777242,3958.39
"dog_food",2019-05-08 20:00:00,397,15311,112280,0.322688777600899,0.0440032953330958,4940.69
"dog_food",2019-05-08 21:00:00,398,15883,101930,0.206000938256402,0.0320995781418621,3271.91
"dog_food",2019-05-08 22:00:00,399,12390,363340,0.183880037817434,0.00627035283756261,2278.27
"dog_food",2019-05-08 23:00:00,400,14521,207330,0.179242482439204,0.0125538031158057,2602.78
"dog_food",2019-05-09 00:00:00,401,10990,108620,0.218866218656099,0.0221445406002578,2405.34
"dog_food",2019-05-09 01:00:00,402,6961,0,0.219273773002482,NA,1526.36
"dog_food",2019-05-09 02:00:00,403,6939,0,0.107591199289315,NA,746.58
"dog_food",2019-05-09 03:00:00,404,4489,110410,0.138454464246967,0.00562920025360022,621.52
"dog_food",2019-05-09 04:00:00,405,4823,0,0.093296626172458,NA,449.97
"dog_food",2019-05-09 05:00:00,406,619,140780,0.121013791276526,0.000532106833357011,74.91
"dog_food",2019-05-09 06:00:00,407,0,0,NA,NA,NA
"dog_food",2019-05-09 07:00:00,408,0,71930,NA,NA,NA
"dog_food",2019-05-09 08:00:00,409,1587,0,0,NA,0
"dog_food",2019-05-09 09:00:00,410,513,0,0.0436374564024808,NA,22.39
"dog_food",2019-05-09 10:00:00,411,0,0,NA,NA,NA
"dog_food",2019-05-09 11:00:00,412,0,0,NA,NA,NA
"dog_food",2019-05-09 12:00:00,413,3178,128910,0.0227971741927917,0.00056202001396323,72.45
"dog_food",2019-05-09 13:00:00,414,6708,0,0.0778612051029782,NA,522.29
"dog_food",2019-05-09 14:00:00,415,8395,0,0.125645851153011,NA,1054.8
"dog_food",2019-05-09 15:00:00,416,12861,19030,0.11515384162016,0.0778239621650026,1480.99
"dog_food",2019-05-09 16:00:00,417,11352,263830,0.186334917091292,0.00801754917939582,2115.27
"dog_food",2019-05-09 17:00:00,418,10429,226550,0.155535400849422,0.00715992054734054,1622.08
"dog_food",2019-05-09 18:00:00,419,15824,265520,0.218338393935312,0.0130121648086773,3454.99
"dog_food",2019-05-09 19:00:00,420,19264,149230,0.213377806129639,0.027544796622663,4110.51
"dog_food",2019-05-09 20:00:00,421,17175,208680,0.205727930783715,0.0169320490703469,3533.38
"dog_food",2019-05-09 21:00:00,422,18343,204590,0.23611966812674,0.0211698518989198,4331.14
"dog_food",2019-05-09 22:00:00,423,12608,157190,0.241733311658307,0.0193890832750175,3047.77
"dog_food",2019-05-09 23:00:00,424,14416,149770,0.193798707767872,0.0186539360352541,2793.8
"dog_food",2019-05-10 00:00:00,425,12037,355760,0.237866222599303,0.00804812232966044,2863.2
"dog_food",2019-05-10 01:00:00,426,5407,220600,0.197701750289596,0.00484573889392566,1068.97
"dog_food",2019-05-10 02:00:00,427,7604,139530,0.181274119507678,0.00987895076327672,1378.41
"dog_food",2019-05-10 03:00:00,428,5623,39550,0.0967494000445688,0.0137552465233881,544.02
"dog_food",2019-05-10 04:00:00,429,3371,3760,0.109209340069808,0.0979095744680851,368.14
"dog_food",2019-05-10 05:00:00,430,0,0,NA,NA,NA
"dog_food",2019-05-10 06:00:00,431,198,29710,0.135276854943007,0.00090138000673174,26.78
"dog_food",2019-05-10 07:00:00,432,0,720,NA,NA,NA
"dog_food",2019-05-10 08:00:00,433,1049,71330,0.240642944201931,0.00353890368708818,252.43
"dog_food",2019-05-10 09:00:00,434,2532,0,0.021224785239878,NA,53.74
"dog_food",2019-05-10 10:00:00,435,0,99160,NA,NA,NA
"dog_food",2019-05-10 11:00:00,436,1093,0,0.102033822605973,NA,111.52
"dog_food",2019-05-10 12:00:00,437,2084,0,0.12856467154284,NA,267.93
"dog_food",2019-05-10 13:00:00,438,5796,285580,0.105216763506472,0.0021354436585195,609.84
"dog_food",2019-05-10 14:00:00,439,8097,77260,0.189984298821918,0.0199106911726637,1538.3
"dog_food",2019-05-10 15:00:00,440,4303,123710,0.0701895279401279,0.0024414356155525,302.03
"dog_food",2019-05-10 16:00:00,441,14850,119700,0.19450272863714,0.0241300751879699,2888.37
"dog_food",2019-05-10 17:00:00,442,13301,359410,0.205687982617077,0.00761208647505634,2735.86
"dog_food",2019-05-10 18:00:00,443,15274,111120,0.246700463210949,0.0339101871850252,3768.1
"dog_food",2019-05-10 19:00:00,444,16380,323400,0.17457463126772,0.00884208410636982,2859.53
"dog_food",2019-05-10 20:00:00,445,19888,167950,0.257618056548717,0.0305061625483775,5123.51
"dog_food",2019-05-10 21:00:00,446,17609,117200,0.216922680075891,0.0325920648464164,3819.79
"dog_food",2019-05-10 22:00:00,447,16136,275570,0.219537931970326,0.0128550277606416,3542.46
"dog_food",2019-05-10 23:00:00,448,16323,113860,0.199411723197999,0.0285877393290005,3255
"dog_food",2019-05-11 00:00:00,449,10896,192490,0.205780613038537,0.0116483453685906,2242.19
"dog_food",2019-05-11 01:00:00,450,9888,78810,0.136536149296571,0.017130694074356,1350.07
"dog_food",2019-05-11 02:00:00,451,6425,2150,0.0978318505441498,0.292358139534884,628.57
"dog_food",2019-05-11 03:00:00,452,5167,0,0.174593722028541,NA,902.13
"dog_food",2019-05-11 04:00:00,453,3576,37530,0.135790827018098,0.0129387156941114,485.59
"dog_food",2019-05-11 05:00:00,454,0,125240,NA,NA,NA
"dog_food",2019-05-11 06:00:00,455,0,73910,NA,NA,NA
"dog_food",2019-05-11 07:00:00,456,0,0,NA,NA,NA
"dog_food",2019-05-11 08:00:00,457,0,0,NA,NA,NA
"dog_food",2019-05-11 09:00:00,458,0,0,NA,NA,NA
"dog_food",2019-05-11 10:00:00,459,2578,0,0.0857633948450975,NA,221.1
"dog_food",2019-05-11 11:00:00,460,1644,175400,0.0742909115273479,0.000696294184720638,122.13
"dog_food",2019-05-11 12:00:00,461,3205,0,0.121507798564729,NA,389.43
"dog_food",2019-05-11 13:00:00,462,8266,22270,0.0617721497537197,0.022928154467894,510.61
"dog_food",2019-05-11 14:00:00,463,9341,0,0.150240396454749,NA,1403.4
"dog_food",2019-05-11 15:00:00,464,9767,71840,0.160296180215726,0.0217930122494432,1565.61
"dog_food",2019-05-11 16:00:00,465,10076,81960,0.211414097365281,0.0259908491947291,2130.21
"dog_food",2019-05-11 17:00:00,466,15105,131930,0.19795215996174,0.0226640642765103,2990.07
"dog_food",2019-05-11 18:00:00,467,15036,187820,0.228758011668464,0.0183133319135342,3439.61
"dog_food",2019-05-11 19:00:00,468,17457,114000,0.208332628573866,0.0319022807017544,3636.86
"dog_food",2019-05-11 20:00:00,469,17339,2280,0.244060151937628,1.8560350877193,4231.76
"dog_food",2019-05-11 21:00:00,470,19572,262570,0.277655121378591,0.0206964618958754,5434.27
"dog_food",2019-05-11 22:00:00,471,18430,210330,0.256988267932237,0.0225183758855132,4736.29
"dog_food",2019-05-11 23:00:00,472,16055,300020,0.242714127336842,0.0129884007732818,3896.78
"dog_food",2019-05-12 00:00:00,473,10130,151300,0.169509346376249,0.0113491738268341,1717.13
"dog_food",2019-05-12 01:00:00,474,11415,94190,0.157452671210376,0.0190818558233358,1797.32
"dog_food",2019-05-12 02:00:00,475,6759,29510,0.11741635751004,0.0268932565232125,793.62
"dog_food",2019-05-12 03:00:00,476,5486,93020,0.117967571939939,0.00695732100623522,647.17
"dog_food",2019-05-12 04:00:00,477,7076,224260,0.0604002950924426,0.0019057790065103,427.39
"dog_food",2019-05-12 05:00:00,478,2481,0,0.242523021256014,NA,601.7
"dog_food",2019-05-12 06:00:00,479,276,38660,0.133113593644503,0.000950336264873254,36.74
"dog_food",2019-05-12 07:00:00,480,0,166260,NA,NA,NA
"dog_food",2019-05-12 08:00:00,481,0,0,NA,NA,NA
"dog_food",2019-05-12 09:00:00,482,0,0,NA,NA,NA
"dog_food",2019-05-12 10:00:00,483,201,0,0.0503991900477656,NA,10.13
"dog_food",2019-05-12 11:00:00,484,2258,88140,0.0847174921030602,0.00217029725436805,191.29
"dog_food",2019-05-12 12:00:00,485,4350,64140,0.0681152943096386,0.00461958216401621,296.3
"dog_food",2019-05-12 13:00:00,486,8791,0,0.132741818581112,NA,1166.93
"dog_food",2019-05-12 14:00:00,487,8536,105240,0.141835589269997,0.011504275940707,1210.71
"dog_food",2019-05-12 15:00:00,488,9209,66520,0.211716712780945,0.0293099819603127,1949.7
"dog_food",2019-05-12 16:00:00,489,13940,131110,0.273814681572127,0.0291128060407292,3816.98
"dog_food",2019-05-12 17:00:00,490,13708,130420,0.178620076850737,0.018774114399632,2448.52
"dog_food",2019-05-12 18:00:00,491,19150,241170,0.234394531994287,0.0186120164199527,4488.66
"dog_food",2019-05-12 19:00:00,492,14218,362350,0.177883023003165,0.00697982613495239,2529.14
"dog_food",2019-05-12 20:00:00,493,15225,82750,0.293784326122094,0.0540528096676737,4472.87
"dog_food",2019-05-12 21:00:00,494,16854,190730,0.265312038112851,0.023444502700152,4471.57
"dog_food",2019-05-12 22:00:00,495,20111,102470,0.139616811736304,0.0274014833609837,2807.83
"dog_food",2019-05-12 23:00:00,496,14289,126660,0.187997805835013,0.0212087478288331,2686.3
"dog_food",2019-05-13 00:00:00,497,12429,35290,0.308957646709357,0.108813544913573,3840.03
"dog_food",2019-05-13 01:00:00,498,10413,145920,0.226555644082482,0.0161672149122807,2359.12
"dog_food",2019-05-13 02:00:00,499,9320,158460,0.158585273715943,0.0093273381294964,1478.01
"dog_food",2019-05-13 03:00:00,500,8295,32610,0.136029948580728,0.0346019625881631,1128.37
"dog_food",2019-05-13 04:00:00,501,1796,33030,0.0614712734891043,0.00334241598546776,110.4
"dog_food",2019-05-13 05:00:00,502,0,0,NA,NA,NA
"dog_food",2019-05-13 06:00:00,503,1022,150440,0,0,0
"dog_food",2019-05-13 07:00:00,504,0,0,NA,NA,NA
"dog_food",2019-05-13 08:00:00,505,2391,0,0,NA,0
"dog_food",2019-05-13 09:00:00,506,1251,85760,0.0838127137209869,0.00122259794776119,104.85
"dog_food",2019-05-13 10:00:00,507,0,244660,NA,NA,NA
"dog_food",2019-05-13 11:00:00,508,696,0,0.047110690428686,NA,32.79
"dog_food",2019-05-13 12:00:00,509,4916,430,0.139446686670368,1.59423255813953,685.52
"dog_food",2019-05-13 13:00:00,510,9411,36280,0.0676655942646206,0.0175523704520397,636.8
"dog_food",2019-05-13 14:00:00,511,8866,123650,0.0970908103938991,0.00696166599272139,860.81
"dog_food",2019-05-13 15:00:00,512,8321,0,0.123299526014764,NA,1025.98
"dog_food",2019-05-13 16:00:00,513,10784,271760,0.23835478559156,0.00945841919340595,2570.42
"dog_food",2019-05-13 17:00:00,514,13230,0,0.194288557439019,NA,2570.44
"dog_food",2019-05-13 18:00:00,515,13424,275600,0.190686097917365,0.00928798984034833,2559.77
"dog_food",2019-05-13 19:00:00,516,16457,40850,0.214058583524046,0.0862364749082007,3522.76
"dog_food",2019-05-13 20:00:00,517,20731,210610,0.206928432857554,0.0203685959830967,4289.83
"dog_food",2019-05-13 21:00:00,518,17291,33260,0.249295171015559,0.129601924233313,4310.56
"dog_food",2019-05-13 22:00:00,519,15374,37150,0.29091950167328,0.120393001345895,4472.6
"dog_food",2019-05-13 23:00:00,520,14241,74370,0.249358837501587,0.0477493613016001,3551.12
"dog_food",2019-05-14 00:00:00,521,10067,183430,0.257075838510563,0.0141088153519054,2587.98
"dog_food",2019-05-14 01:00:00,522,7384,72620,0.202787777911749,0.0206193885981823,1497.38
"dog_food",2019-05-14 02:00:00,523,5666,0,0.0516804090265231,NA,292.82
"dog_food",2019-05-14 03:00:00,524,8783,15030,0.0731486348706276,0.0427451763140386,642.46
"dog_food",2019-05-14 04:00:00,525,1938,86960,0.12421324188769,0.00276828426862925,240.73
"dog_food",2019-05-14 05:00:00,526,487,114900,0.0860657814683805,0.000364751958224543,41.91
"dog_food",2019-05-14 06:00:00,527,723,186510,0.0224635032250391,8.70730791914643e-05,16.24
"dog_food",2019-05-14 07:00:00,528,0,0,NA,NA,NA
"cat_toys",2019-04-22 08:00:00,1,0,0,NA,NA,NA
"cat_toys",2019-04-22 09:00:00,2,0,124330,NA,NA,NA
"cat_toys",2019-04-22 10:00:00,3,0,137880,NA,NA,NA
"cat_toys",2019-04-22 11:00:00,4,399,0,0.0571323652026321,NA,22.8
"cat_toys",2019-04-22 12:00:00,5,1279,33050,0.152494941140178,0.00590136157337368,195.04
"cat_toys",2019-04-22 13:00:00,6,7973,0,0.135699077532725,NA,1081.93
"cat_toys",2019-04-22 14:00:00,7,9332,39350,0.131674726131653,0.0312271918678526,1228.79
"cat_toys",2019-04-22 15:00:00,8,8956,154620,0.247150758626901,0.0143156124692795,2213.48
"cat_toys",2019-04-22 16:00:00,9,8121,123770,0.22549162289886,0.0147953462066737,1831.22
"cat_toys",2019-04-22 17:00:00,10,16753,188390,0.209484107536882,0.0186288550347683,3509.49
"cat_toys",2019-04-22 18:00:00,11,11353,91310,0.184852177360057,0.0229835724455153,2098.63
"cat_toys",2019-04-22 19:00:00,12,16237,285760,0.192454187872775,0.0109353303471445,3124.88
"cat_toys",2019-04-22 20:00:00,13,16448,107760,0.301709990838583,0.0460516889383816,4962.53
"cat_toys",2019-04-22 21:00:00,14,14025,97350,0.179502516740874,0.0258605033384694,2517.52
"cat_toys",2019-04-22 22:00:00,15,16079,59760,0.278232268413823,0.0748611111111111,4473.7
"cat_toys",2019-04-22 23:00:00,16,16991,10110,0.182968385956105,0.307499505440158,3108.82
"cat_toys",2019-04-23 00:00:00,17,13827,120580,0.15303441521661,0.0175485984408691,2116.01
"cat_toys",2019-04-23 01:00:00,18,9021,172790,0.141908083420647,0.00740870420741941,1280.15
"cat_toys",2019-04-23 02:00:00,19,9074,197200,0.130410960206383,0.00600076064908722,1183.35
"cat_toys",2019-04-23 03:00:00,20,6739,0,0.102111195328298,NA,688.13
"cat_toys",2019-04-23 04:00:00,21,6058,0,0,NA,0
"cat_toys",2019-04-23 05:00:00,22,287,0,0.0106124284452873,NA,3.05
"cat_toys",2019-04-23 06:00:00,23,1725,23400,0.17241069025491,0.0127098290598291,297.41
"cat_toys",2019-04-23 07:00:00,24,0,0,NA,NA,NA
"cat_toys",2019-04-23 08:00:00,25,0,0,NA,NA,NA
"cat_toys",2019-04-23 09:00:00,26,2394,0,0.0400008412732383,NA,95.76
"cat_toys",2019-04-23 10:00:00,27,470,145680,0.148910749841444,0.000480436573311367,69.99
"cat_toys",2019-04-23 11:00:00,28,0,12940,NA,NA,NA
"cat_toys",2019-04-23 12:00:00,29,1470,68330,0.0971309374158565,0.00208956534465096,142.78
"cat_toys",2019-04-23 13:00:00,30,7242,109900,0.183908126462937,0.0121188353048226,1331.86
"cat_toys",2019-04-23 14:00:00,31,4002,0,0.26318027534122,NA,1053.25
"cat_toys",2019-04-23 15:00:00,32,8691,69590,0.211657492725665,0.0264336830004311,1839.52
"cat_toys",2019-04-23 16:00:00,33,10739,112450,0.218940400147143,0.0209088483770565,2351.2
"cat_toys",2019-04-23 17:00:00,34,10858,231840,0.178910054509978,0.00837909765355417,1942.61
"cat_toys",2019-04-23 18:00:00,35,16895,166630,0.199656603375377,0.0202436536037928,3373.2
"cat_toys",2019-04-23 19:00:00,36,15629,0,0.21278025346222,NA,3325.54
"cat_toys",2019-04-23 20:00:00,37,16394,313380,0.189035698492804,0.00988911225987619,3099.05
"cat_toys",2019-04-23 21:00:00,38,16371,135480,0.251087036105304,0.030340640684972,4110.55
"cat_toys",2019-04-23 22:00:00,39,13301,69700,0.196861514439292,0.0375675753228121,2618.46
"cat_toys",2019-04-23 23:00:00,40,15444,219650,0.0815592296910054,0.00573457773730936,1259.6
"cat_toys",2019-04-24 00:00:00,41,13628,211070,0.155498571148928,0.0100399393566116,2119.13
"cat_toys",2019-04-24 01:00:00,42,10868,0,0.111819412001913,NA,1215.25
"cat_toys",2019-04-24 02:00:00,43,6760,205280,0.0973885896830168,0.00320708300857366,658.35
"cat_toys",2019-04-24 03:00:00,44,4609,104270,0.143547395011088,0.0063451615996931,661.61
"cat_toys",2019-04-24 04:00:00,45,2270,98260,0.0337424474724993,0.000779564420924079,76.6
"cat_toys",2019-04-24 05:00:00,46,0,160830,NA,NA,NA
"cat_toys",2019-04-24 06:00:00,47,0,235410,NA,NA,NA
"cat_toys",2019-04-24 07:00:00,48,0,41470,NA,NA,NA
"cat_toys",2019-04-24 08:00:00,49,0,0,NA,NA,NA
"cat_toys",2019-04-24 09:00:00,50,0,161120,NA,NA,NA
"cat_toys",2019-04-24 10:00:00,51,2845,146030,0.0975125551041138,0.00189974662740533,277.42
"cat_toys",2019-04-24 11:00:00,52,1291,220380,0.193813133266609,0.00113535711044559,250.21
"cat_toys",2019-04-24 12:00:00,53,1085,76810,0.138712199617965,0.00195938028902487,150.5
"cat_toys",2019-04-24 13:00:00,54,6151,47790,0.23301766468833,0.0299914207993304,1433.29
"cat_toys",2019-04-24 14:00:00,55,6950,26560,0.215588379818124,0.0564134036144578,1498.34
"cat_toys",2019-04-24 15:00:00,56,9888,201980,0.249825558896925,0.0122303198336469,2470.28
"cat_toys",2019-04-24 16:00:00,57,11692,103460,0.224267554429879,0.0253444809588247,2622.14
"cat_toys",2019-04-24 17:00:00,58,14178,181130,0.213325215862416,0.0166980621652956,3024.52
"cat_toys",2019-04-24 18:00:00,59,15908,96980,0.21031618019593,0.0344989688595587,3345.71
"cat_toys",2019-04-24 19:00:00,60,23991,260270,0.25905170890516,0.0238787028854651,6214.91
"cat_toys",2019-04-24 20:00:00,61,13901,332100,0.274518508235938,0.0114907557964469,3816.08
"cat_toys",2019-04-24 21:00:00,62,15441,169870,0.264031565770789,0.0240001766056396,4076.91
"cat_toys",2019-04-24 22:00:00,63,16973,309010,0.177211828226428,0.00973373029999029,3007.82
"cat_toys",2019-04-24 23:00:00,64,15003,125160,0.225406406631529,0.0270195749440716,3381.77
"cat_toys",2019-04-25 00:00:00,65,12507,378190,0.192446416341082,0.00636434067532193,2406.93
"cat_toys",2019-04-25 01:00:00,66,10655,145010,0.0939633788220677,0.00690421350251707,1001.18
"cat_toys",2019-04-25 02:00:00,67,9991,0,0.112389155191934,NA,1122.88
"cat_toys",2019-04-25 03:00:00,68,7328,0,0.105586832884538,NA,773.74
"cat_toys",2019-04-25 04:00:00,69,3912,0,0.0340036343650369,NA,133.02
"cat_toys",2019-04-25 05:00:00,70,0,0,NA,NA,NA
"cat_toys",2019-04-25 06:00:00,71,0,0,NA,NA,NA
"cat_toys",2019-04-25 07:00:00,72,0,79370,NA,NA,NA
"cat_toys",2019-04-25 08:00:00,73,0,0,NA,NA,NA
"cat_toys",2019-04-25 09:00:00,74,0,0,NA,NA,NA
"cat_toys",2019-04-25 10:00:00,75,0,0,NA,NA,NA
"cat_toys",2019-04-25 11:00:00,76,445,0,0.156770676474716,NA,69.76
"cat_toys",2019-04-25 12:00:00,77,4078,169950,0.205819356495141,0.00493868784936746,839.33
"cat_toys",2019-04-25 13:00:00,78,3871,142470,0.188971091532696,0.00513448445286727,731.51
"cat_toys",2019-04-25 14:00:00,79,7751,0,0.303491285728513,NA,2352.36
"cat_toys",2019-04-25 15:00:00,80,12785,0,0.192993673314663,NA,2467.42
"cat_toys",2019-04-25 16:00:00,81,11337,182300,0.13821968782374,0.0085957213384531,1567
"cat_toys",2019-04-25 17:00:00,82,16343,313110,0.285177330535153,0.0148850244323081,4660.65
"cat_toys",2019-04-25 18:00:00,83,13179,254430,0.215711202498994,0.0111734465275321,2842.86
"cat_toys",2019-04-25 19:00:00,84,14753,153860,0.182213420387172,0.0174716625503705,2688.19
"cat_toys",2019-04-25 20:00:00,85,13509,88380,0.258477022337339,0.0395085992305952,3491.77
"cat_toys",2019-04-25 21:00:00,86,16247,25730,0.269810874933859,0.170369996113486,4383.62
"cat_toys",2019-04-25 22:00:00,87,16629,201080,0.246008696773197,0.0203445394867714,4090.88
"cat_toys",2019-04-25 23:00:00,88,14237,82080,0.137669568328682,0.0238791423001949,1960
"cat_toys",2019-04-26 00:00:00,89,13562,145270,0.111361987872625,0.0103964342259241,1510.29
